2022/02,10,San Nicolás de los Garza
2022/03,21,San Nicolás de los Garza
2022/04,30,San Nicolás de los Garza
2022/05,31,San Nicolás de los Garza
2022/06,24,San Nicolás de los Garza
2022/07,15,San Nicolás de los Garza
2022/08,24,San Nicolás de los Garza
2022/09,22,San Nicolás de los Garza
2022/10,23,San Nicolás de los Garza
2022/11,20,San Nicolás de los Garza
2022/12,30,San Nicolás de los Garza
2023/01,31,San Nicolás de los Garza
2023/02,31,San Nicolás de los Garza
2022/01,2,Hidalgo
2022/02,1,Hidalgo
2022/03,1,Hidalgo
2022/04,0,Hidalgo
2022/05,1,Hidalgo
2022/06,1,Hidalgo
2022/07,1,Hidalgo
2022/08,1,Hidalgo
2022/09,0,Hidalgo
2022/10,0,Hidalgo
2022/11,4,Hidalgo
2022/12,0,Hidalgo
2023/01,2,Hidalgo
2023/02,2,Hidalgo
2022/01,8,Santa Catarina
2022/02,8,Santa Catarina
2022/03,13,Santa Catarina
2022/04,11,Santa Catarina
2022/05,11,Santa Catarina
2022/06,19,Santa Catarina
2022/07,16,Santa Catarina
2022/08,13,Santa Catarina
2022/09,24,Santa Catarina
2022/10,21,Santa Catarina
2022/11,23,Santa Catarina
2022/12,29,Santa Catarina
2023/01,35,Santa Catarina
2023/02,38,Santa Catarina
2022/01,4,Santiago
2022/02,2,Santiago
2022/03,15,Santiago
2022/04,4,Santiago
2022/05,3,Santiago
2022/06,8,Santiago
2022/07,4,Santiago
2022/08,15,Santiago
2022/09,5,Santiago
2022/10,5,Santiago
2022/11,6,Santiago
2022/12,3,Santiago
2023/01,12,Santiago
2023/02,12,Santiago
2022/01,1,Vallecillo
2022/02,0,Vallecillo
2022/03,0,Vallecillo
2022/04,0,Vallecillo
2022/05,0,Vallecillo
2022/06,0,Vallecillo
2022/07,0,Vallecillo
2022/08,1,Vallecillo
2022/09,0,Vallecillo
2022/10,0,Vallecillo
2022/11,0,Vallecillo
2022/12,1,Vallecillo
2023/01,1,Vallecillo
2023/02,1,Vallecillo
2022/01,0,Villaldama
2022/02,0,Villaldama
2022/03,0,Villaldama
2022/04,0,Villaldama
2022/05,1,Villaldama
2022/06,0,Villaldama
2022/07,0,Villaldama
2022/08,0,Villaldama
2022/09,0,Villaldama
2022/10,0,Villaldama
2022/11,2,Villaldama
2022/12,3,Villaldama
2023/01,4,Villaldama
2023/02,5,Villaldama
